TSS	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr12_21437643_21437685_+	43	43	0.376	0.00874419	0.00874419	ENSG00000121350.16	chr12_21445347_21445466_+	28	41	0.177055702917772	0.0681076072790061	0.177055702917772	2.90923453607682	2	1
chr12_21941226_21941258_-	33	33	28.562	0.865515	0.865515	ENSG00000069431.11	chr12_21938018_21938077_-	6	36	-0.0103448275862069	0.523209383689571	-0.122413793103448	NA	4	1
chr12_22544175_22544238_-	64	64	33.004	0.515688	0.515688	ENSG00000111731.12	chr12_22523426_22523624_-	33	56	0.0931372549019608	0.320783774918751	-0.0931372549019608	1.23703919730085	2	1
chr12_22544175_22544238_-	64	64	33.004	0.515688	0.515688	ENSG00000111731.12	chr12_22535258_22535344_-	175	6	-0.0543905635648755	0.99999999999999	-0.0543905635648755	-0.560016143590925	2	1
chr12_23944268_23944282_-	15	15	14.985	0.999	0.999	ENSG00000134532.19	chr12_23755638_23755724_-	12	0	0.164383561643836	0.472564138611697	-0.164383561643836	-1.65422516315827	2	1
chr12_23944268_23944282_-	15	15	14.985	0.999	0.999	ENSG00000134532.19	chr12_23895898_23896024_-	3	15	-0.0535714285714286	0.505693035722269	-0.0535714285714286	0.893084796083488	2	1
chr12_24948987_24949143_-	157	157	4.579	0.0291656	0.0291656	ENSG00000060982.15	chr12_24878530_24878649_-	5	20	-0.109649122807017	0.740543958567318	0.109649122807018	0.637429920615292	2	1
chr12_26833242_26833260_-	19	19	4.981	0.262158	0.262158	ENSG00000123104.12	chr12_26722397_26722555_-	7	10	0.00114942528735632	0.435749761859147	-0.0275862068965518	NA	7	1
chr12_28190421_28190431_+	11	11	10.423	0.947545	0.947545	ENSG00000123106.10	chr12_28257202_28257245_+	15	1	0.017020559487698	0.559668525931572	-0.0618469834850016	NA	3	1
chr12_28257196_28257200_+	5	5	4.984	0.9968	0.9968	ENSG00000123106.10	chr12_28259364_28259442_+	9	1	0.0169332879509871	0.244947615524328	0.0346324029952349	NA	4	1
chr12_30754929_30754960_-	32	32	2.484	0.077625	0.077625	ENSG00000110888.17	chr12_30733629_30733711_-	37	42	0.00889613414066137	1.17335138208395e-06	0.179319981369353	NA	5	0.000460062032726171
chr12_30754767_30754814_-	48	48	29.94	0.62375	0.62375	ENSG00000110888.17	chr12_30753344_30753559_-	98	19	-0.0104341033366812	4.18662129114739e-05	0.268608414239482	NA	4	0.0122683660614114
chr12_32679264_32679268_+	5	5	4.983	0.9966	0.9966	ENSG00000087470.18	chr12_32701415_32701562_+	2	23	-0.09059955588453	0.00162463653766612	0.201924500370096	NA	3	0.272454999545162
chr12_32755178_32755196_-	19	19	18.878	0.993579	0.993579	ENSG00000139131.13	chr12_32753918_32754085_-	11	3	-0.0083073727933541	0.276561720965978	-0.164762893734856	NA	4	1
chr12_3873346_3873376_-	31	31	2.577	0.083129	0.083129	ENSG00000111224.14	chr12_3826158_3826233_-	21	11	0.228744939271255	0.180506319451918	-0.228744939271255	1.6109577092541	2	1
chr12_3873346_3873376_-	31	31	2.577	0.083129	0.083129	ENSG00000111224.14	chr12_3828910_3829030_-	27	13	-0.0541795665634675	0.928810924985242	-0.0541795665634675	-0.404983834614921	2	1
chr12_3873346_3873376_-	31	31	2.577	0.083129	0.083129	ENSG00000111224.14	chr12_3829890_3830018_-	40	15	0.012987012987013	0.999999999999999	0.012987012987013	0.0931094043914815	2	1
chr12_38905736_38905748_-	13	13	0.064	0.00492308	0.00492308	ENSG00000139117.14	chr12_38730283_38730358_-	6	11	-0.000453625514690491	0.297809016635991	0.0318584688394166	NA	4	1
chr12_38905585_38905598_-	14	14	9.644	0.688857	0.688857	ENSG00000139117.14	chr12_38829381_38829455_-	9	489	0.170149253731343	0.397241577679618	-0.170149253731343	1.73608023357328	2	1
chr12_39357373_39357418_-	46	46	45.77	0.995	0.995	ENSG00000139116.18	chr12_39346466_39346504_-	12	27	-0.00824175824175824	0.0803931970463683	-0.108791208791209	NA	7	1
chr12_42238262_42238277_-	16	16	15.762	0.985125	0.985125	ENSG00000015153.14	chr12_42210355_42210454_-	1	10	-0.0918888258650028	0.00297881498170242	0.250709018718094	NA	3	0.436452094461191
chr12_42238262_42238277_-	16	16	15.762	0.985125	0.985125	ENSG00000015153.14	chr12_42210548_42210619_-	4	7	0.0665024630541872	0.165247021874973	-0.182969739619986	NA	3	1
chr12_42238215_42238256_-	42	42	30.638	0.729476	0.729476	ENSG00000015153.14	chr12_42210548_42210680_-	8	20	0.170426065162907	0.170720645200476	-0.170426065162907	-1.20645087746743	2	1
chr12_48682200_48682218_-	19	19	0.018	0.000947368	0.000947368	ENSG00000139620.13	chr12_48662560_48662654_-	3	8	0.307359307359307	0.108310334668227	0.307359307359307	-2.44294349584873	2	1
chr12_48682200_48682218_-	19	19	0.018	0.000947368	0.000947368	ENSG00000139620.13	chr12_48679036_48679150_-	15	4	0.125779625779626	0.0911065567360353	-0.125779625779626	-1.60921004696783	2	1
chr12_48682200_48682218_-	19	19	0.018	0.000947368	0.000947368	ENSG00000139620.13	chr12_48681382_48681641_-	18	3	-0.287946428571429	0.130716372836614	-0.287946428571429	2.1963972128035	2	1
chr12_48852154_48852172_-	19	19	0.99	0.0521053	0.0521053	ENSG00000174243.10	chr12_48843940_48844050_-	56	17	-0.0405752439650744	0.8295366423129	0.0405752439650745	0.234304229579611	2	1
chr12_49367442_49367476_+	35	35	13.433	0.3838	0.3838	ENSG00000123352.18	chr12_49490682_49490731_+	7	21	0.0501792114695341	0.233225716844346	-0.204301075268817	NA	3	1
chr12_50400836_50400946_+	111	111	94.436	0.850775	0.850775	ENSG00000161813.22	chr12_50427765_50427909_+	25	219	0.0748987854251012	0.39845324016881	-0.0748987854251012	1.67642405223116	2	1
chr12_53044557_53044560_+	4	4	0.231	0.05775	0.05775	ENSG00000111077.18	chr12_53053411_53053812_+	3	14	-0.00707809300965194	0.489139230067558	0.095291020766306	NA	6	1
chr12_53295536_53295565_+	30	30	7.56	0.252	0.252	ENSG00000123349.14	chr12_53298045_53298150_+	953	39	-0.0344478216818642	0.469843766929258	0.0344478216818642	-1.47653265620265	2	1
chr12_53299683_53299753_+	71	71	1.523	0.0214507	0.0214507	ENSG00000139637.14	chr12_53306202_53306320_+	9	50	0.00714285714285712	1	-0.00714285714285713	0.111031312388744	2	1
chr12_53321244_53321312_-	69	69	0.184	0.00266667	0.00266667	ENSG00000094914.14	chr12_53315335_53315426_-	11	5	0.512820512820513	0.0186803259005225	0.512820512820513	-3.4594316186373	2	1
chr12_53727478_53727491_-	14	14	13.521	0.965786	0.965786	ENSG00000012822.16	chr12_53724645_53724747_-	3	48	-0.0461733080328906	0.165535466601781	0.0461733080328907	1.35230174393088	2	1
chr12_53727432_53727470_-	39	39	37.867	0.970949	0.970949	ENSG00000012822.16	chr12_53725087_53725266_-	216	454	0.036219269575103	0.114009327027311	-0.036219269575103	0.861224819014017	2	1
chr12_54280088_54280141_-	54	54	51.795	0.959167	0.959167	ENSG00000094916.16	chr12_54246115_54246212_-	21	219	0.0227995758218451	1	-0.0227995758218452	0.372417865341056	2	1
chr12_54259530_54259632_-	103	103	102.621	0.99632	0.99632	ENSG00000094916.16	chr12_54257514_54257692_-	52	4	-0.108436664235351	0.304542244626712	0.108436664235351	1.15398345757329	2	1
chr12_55974060_55974109_+	50	50	49.919	0.99838	0.99838	ENSG00000111540.16	chr12_55989947_55990098_+	28	36	0.0303030303030303	0.964976172862871	-0.0303030303030303	0.315501825727929	2	1
chr12_56189514_56189520_-	7	7	6.896	0.985143	0.985143	ENSG00000139613.12	chr12_56186155_56186240_-	14	7	0.00382722799343904	0.0996572889474894	-0.0526699471478039	NA	4	1
chr12_56360156_56360167_-	12	12	0.062	0.00516667	0.00516667	ENSG00000170581.14	chr12_56355443_56355532_-	26	4	0.0594202898550725	0.255856101356528	-0.13768115942029	NA	3	1
chr12_56360086_56360146_-	61	61	11.362	0.186262	0.186262	ENSG00000170581.14	chr12_56355443_56355803_-	14	86	0.062467464862051	0.793921171648582	0.062467464862051	0.551015168797818	2	1
chr12_56360086_56360146_-	61	61	11.362	0.186262	0.186262	ENSG00000170581.14	chr12_56355708_56355791_-	12	89	-0.294774631033107	0.00578303241203955	-0.294774631033107	-2.02827445399518	2	0.709212567201123
chr12_56360086_56360146_-	61	61	11.362	0.186262	0.186262	ENSG00000170581.14	chr12_56355708_56355803_-	69	32	0.0752688172043011	0.0102662477157139	-0.172043010752688	NA	3	1
chr12_56360086_56360146_-	61	61	11.362	0.186262	0.186262	ENSG00000170581.14	chr12_56356132_56356281_-	18	269	0.174932614555256	0.142948730052533	-0.174932614555256	1.77088798085718	2	1
chr12_56360271_56360283_-	13	13	0.157	0.0120769	0.0120769	ENSG00000170581.14	chr12_56356132_56356285_-	38	1	0.060280333648637	0.070242062740771	-0.208702381976094	NA	3	1
chr12_62294171_62294187_+	17	17	16.833	0.990176	0.990176	ENSG00000135655.16	chr12_62321464_62321609_+	7	1	0.0111688311688312	0.91274409960432	-0.0111688311688313	-0.849790188378001	2	1
chr12_63844760_63844820_+	61	61	57.413	0.941197	0.941197	ENSG00000196935.9	chr12_63937845_63937998_+	4	52	-0.0022808732486152	0.764191964986203	0.0862658846529814	NA	4	1
chr12_63844077_63844128_+	52	52	25.253	0.485635	0.485635	ENSG00000196935.9	chr12_64042790_64042972_+	37	8	0.0184927051389276	0.0980459958863519	-0.14115788495493	NA	5	1
chr12_6536471_6536511_+	41	41	9.82	0.239512	0.239512	ENSG00000111640.15	chr12_6536684_6536790_+	53	5	0.0342737551641661	0.484316057023516	-0.0342737551641662	0.632877762036665	2	1
chr12_6534511_6534527_+	17	17	1.057	0.0621765	0.0621765	ENSG00000111640.15	chr12_6536684_6537010_+	64	461	0.030649072350984	0.558892843124438	-0.030649072350984	-0.557369419246499	2	1
chr12_6536471_6536511_+	41	41	9.82	0.239512	0.239512	ENSG00000111640.15	chr12_6536920_6537010_+	53	5	0.0302802573455285	0.350818988150768	-0.0700001832945359	NA	3	1
chr12_6536939_6536961_+	23	23	8.173	0.355348	0.355348	ENSG00000111640.15	chr12_6537309_6537390_+	98	7	0.033049421661409	8.49932574505383e-17	-0.39546792849632	NA	5	9.85870533091372e-14
chr12_6536939_6536961_+	23	23	8.173	0.355348	0.355348	ENSG00000111640.15	chr12_6537309_6537996_+	3	102	-0.0568104811384685	2.09598485461176e-06	0.315318876590618	NA	4	0.000777989132013699
chr12_6536939_6536961_+	23	23	8.173	0.355348	0.355348	ENSG00000111640.15	chr12_6537584_6537996_+	97	8	0.0244834230283702	3.80370193008567e-11	-0.253720683011096	NA	6	2.46254783158853e-08
chr12_6663103_6663131_-	29	29	28.623	0.987	0.987	ENSG00000111653.20	chr12_6652271_6652418_-	139	23	-0.0895833333333333	0.355482969132654	-0.0895833333333333	-1.79693830611227	2	1
chr12_6663103_6663131_-	29	29	28.623	0.987	0.987	ENSG00000111653.20	chr12_6652662_6652767_-	59	103	-0.0606516290726817	0.318731607974394	-0.0606516290726817	-0.803857477821377	2	1
chr12_6663103_6663131_-	29	29	28.623	0.987	0.987	ENSG00000111653.20	chr12_6652662_6652770_-	63	99	-0.0288781932617549	0.72002084240326	-0.0288781932617549	-0.389042290745899	2	1
chr12_6663103_6663131_-	29	29	28.623	0.987	0.987	ENSG00000111653.20	chr12_6652936_6653050_-	129	51	-0.102264150943396	0.07722643013716	-0.102264150943396	-2.053515509327	2	1
chr12_6663103_6663131_-	29	29	28.623	0.987	0.987	ENSG00000111653.20	chr12_6653230_6653396_-	153	32	-0.0954112554112554	0.193426520219034	0.0954112554112554	-2.20204377594465	2	1
chr12_6663103_6663131_-	29	29	28.623	0.987	0.987	ENSG00000111653.20	chr12_6656727_6656798_-	182	60	-0.0352720450281426	0.562384198045051	0.0352720450281426	-0.600729816579473	2	1
chr12_67269572_67269578_+	7	7	6.668	0.952571	0.952571	ENSG00000111530.13	chr12_67281910_67282053_+	12	5	0.0344110417848364	0.0826628842005344	-0.0916997542068444	NA	5	1
chr12_6753084_6753132_-	49	49	15.675	0.319898	0.319898	ENSG00000089693.10	chr12_6748770_6748982_-	44	20	-0.137254901960784	0.192716174986039	0.137254901960784	-2.66985139830767	2	1
chr12_6753135_6753147_-	13	13	10.478	0.806	0.806	ENSG00000089693.10	chr12_6751641_6751676_-	7	8	-0.0482625482625482	0.564813680859817	0.0482625482625483	0.673771767679012	2	1
chr12_6753084_6753132_-	49	49	15.675	0.319898	0.319898	ENSG00000089693.10	chr12_6751925_6752054_-	97	21	-0.0312252964426877	0.945688324059163	0.0312252964426877	-0.492844298732725	2	1
chr12_6753084_6753132_-	49	49	15.675	0.319898	0.319898	ENSG00000089693.10	chr12_6752285_6752362_-	100	18	-0.130434782608696	0.220168975078889	-0.130434782608696	-2.43295940727611	2	1
chr12_68332273_68332337_-	65	65	10.768	0.165662	0.165662	ENSG00000111554.14	chr12_68325441_68325575_-	15	14	0.214673913043478	0.193884267526285	-0.214673913043478	-1.26946067499323	2	1
chr12_6867524_6867532_+	9	9	7.7	0.855556	0.855556	ENSG00000111669.15	chr12_6869099_6869183_+	93	16	-0.0115303983228511	0.999999999999997	0.0115303983228512	-0.161280907033061	2	1
chr12_6867524_6867532_+	9	9	7.7	0.855556	0.855556	ENSG00000111669.15	chr12_6869258_6869390_+	101	8	0.0859649122807017	0.769039815123009	-0.0859649122807018	0.957771764610703	2	1
chr12_69256695_69256702_+	8	8	7.803	0.975375	0.975375	ENSG00000111605.18	chr12_69257732_69257905_+	2	3	-0.0067246835443038	0.0865632097493263	0.198971518987342	NA	4	1
chr12_6967972_6967991_-	20	20	19.863	0.99315	0.99315	ENSG00000215021.9	chr12_6966424_6966500_-	6	52	0.104761904761905	0.762516741810781	0.104761904761905	0.612443237143263	2	1
chr12_71663737_71663747_-	11	11	0.884	0.0803636	0.0803636	ENSG00000133858.17	chr12_71656885_71657301_-	19	4	0.0011491988442343	0.899420336389682	-0.0449172576832152	NA	4	1
chr12_75506609_75506621_-	13	13	8.338	0.641385	0.641385	ENSG00000111615.14	chr12_75506316_75506399_-	36	1	0.125636672325976	0.109141469163816	-0.125636672325976	-2.49185309632967	2	1
chr12_76059846_76059881_-	36	36	35.938	0.998278	0.998278	ENSG00000187109.14	chr12_76049756_76049785_-	3	10	0.0727272727272727	0.939521571472969	-0.0727272727272728	-0.543142325026529	2	1
chr12_76084607_76084617_-	11	11	10.961	0.996455	0.996455	ENSG00000187109.14	chr12_76053770_76053909_-	10	11	0.0014903129657228	0.0107100768526566	0.252459016393443	NA	6	1
chr12_76068934_76068990_-	57	57	56.971	0.999491	0.999491	ENSG00000187109.14	chr12_76059798_76059878_-	25	5	0.00588697017268446	0.282330225421443	-0.095447409733124	NA	5	1
chr12_76084607_76084617_-	11	11	10.961	0.996455	0.996455	ENSG00000187109.14	chr12_76074203_76074239_-	62	7	0.0218106995884774	0.194769120235715	-0.158024691358025	NA	3	1
chr12_76559795_76559818_-	24	24	14.453	0.602208	0.602208	ENSG00000091039.17	chr12_76450851_76450979_-	11	33	0.00161752812293214	0.223352636184949	-0.117197264906992	NA	6	1
chr12_76559763_76559781_-	19	19	16.7	0.878947	0.878947	ENSG00000091039.17	chr12_76450851_76450988_-	57	26	-0.00844017782359385	0.353530817759617	0.086721216416468	NA	6	1
chr12_76559573_76559585_-	13	13	0.027	0.00207692	0.00207692	ENSG00000091039.17	chr12_76459859_76459895_-	12	6	-0.00260804769001489	0.0359187105880214	-0.0923994038748137	NA	6	1
chr12_76559734_76559749_-	16	16	15.397	0.962312	0.962312	ENSG00000091039.17	chr12_76487510_76487618_-	16	6	-0.00547553862635401	0.657683899543229	0.0736023489267151	NA	6	1
chr12_76764110_76764120_+	11	11	3.16	0.287273	0.287273	ENSG00000186908.14	chr12_76821058_76821167_+	1	19	-0.0971264367816092	0.546686401978095	0.0971264367816093	1.45536959331406	2	1
chr12_78864701_78864719_+	19	19	18.778	0.988316	0.988316	ENSG00000067715.14	chr12_78955462_78955566_+	41	647	-0.00311723957652593	0.595956226225656	0.0381714808521763	NA	4	1
chr12_79935207_79935217_-	11	11	3.551	0.322818	0.322818	ENSG00000058272.19	chr12_79845302_79845420_-	3	2	-0.000381388253241801	0.502988372583431	-0.0577803203661328	NA	6	1
chr12_80937682_80937726_-	45	45	44.943	0.998733	0.998733	ENSG00000111052.7	chr12_80848099_80848175_-	10	29	0.0277777777777778	1	-0.0277777777777778	0.271302021817394	2	1
chr12_82358787_82358800_-	14	14	0.116	0.00828571	0.00828571	ENSG00000133773.12	chr12_82354495_82354594_-	9	6	0.000925925925925927	0.177715946564727	0.0583333333333333	NA	4	1
chr12_82358381_82358414_-	34	34	0.033	0.000970588	0.000970588	ENSG00000133773.12	chr12_82356960_82357269_-	267	55	-0.0191987223996667	0.453648804890188	0.0505832523260658	NA	3	1
chr12_82358505_82358549_+	45	45	18.403	0.408956	0.408956	ENSG00000127720.8	chr12_82369387_82369560_+	2	118	-0.599638771824202	5.69469765738319e-05	-0.599638771824202	-4.0081739314457	2	0.0155646128469845
chr12_88142066_88142099_-	34	34	1.699	0.0499706	0.0499706	ENSG00000198707.16	chr12_88130545_88130565_-	77	51	-0.0865880619012527	0.286242208671569	0.0865880619012528	0.593265804452366	2	1
chr12_88142054_88142064_-	11	11	0.411	0.0373636	0.0373636	ENSG00000198707.16	chr12_88131143_88131218_-	5	55	-0.113933996856993	0.389176432073682	0.113933996856993	-0.834940753729504	2	1
chr12_88142054_88142064_-	11	11	0.411	0.0373636	0.0373636	ENSG00000198707.16	chr12_88131152_88131218_-	5	55	-0.125	0.31996773664298	0.125	-0.925999418556223	2	1
chr12_88142054_88142064_-	11	11	0.411	0.0373636	0.0373636	ENSG00000198707.16	chr12_88131165_88131218_-	55	13	0.0956295108259824	0.224836316937114	0.0956295108259824	0.702408372129838	2	1
chr12_88142054_88142064_-	11	11	0.411	0.0373636	0.0373636	ENSG00000198707.16	chr12_88136643_88136786_-	83	10	-0.171269004033509	0.145344978500937	0.171269004033509	-1.0761716804854	2	1
chr12_88142054_88142064_-	11	11	0.411	0.0373636	0.0373636	ENSG00000198707.16	chr12_88140952_88141033_-	1	169	-0.157608695652174	0.555466054386501	-0.157608695652174	-1.46340052084024	2	1
chr12_88142054_88142064_-	11	11	0.411	0.0373636	0.0373636	ENSG00000198707.16	chr12_88140956_88141033_-	157	13	0.0527936219859995	0.495184622351438	-0.0527936219859996	0.398393965996256	2	1
chr12_88142054_88142064_-	11	11	0.411	0.0373636	0.0373636	ENSG00000198707.16	chr12_88141206_88141334_-	172	3	0.131967213114754	0.297002687497463	0.131967213114754	1.15397803563011	2	1
chr12_89634861_89634873_-	13	13	12.83	0.986923	0.986923	ENSG00000070961.15	chr12_89624183_89624397_-	13	6	0.00499348675640471	0.00582890911629523	-0.272470690403821	NA	5	0.711703481602003
chr12_92864981_92864989_-	9	9	8.138	0.904222	0.904222	ENSG00000102189.17	chr12_92853915_92853951_-	1	61	-0.0705128205128205	0.963870782837341	-0.0705128205128205	0.766548705669718	2	1
chr12_92929238_92929336_-	99	99	19.431	0.196273	0.196273	ENSG00000102189.17	chr12_92857275_92857340_-	258	29	-0.00793650793650791	0.151775622808291	0.0925925925925926	NA	3	1
chr12_92929150_92929160_-	11	11	5.122	0.465636	0.465636	ENSG00000102189.17	chr12_92857431_92857485_-	76	13	0.0303486912006182	0.000140270501062968	-0.164222930551531	NA	3	0.0354993430965024
chr12_92929150_92929160_-	11	11	5.122	0.465636	0.465636	ENSG00000102189.17	chr12_92864860_92864987_-	93	1	0.1323273657289	0.0671067315720171	-0.1323273657289	-2.67066359423652	2	1
chr12_92929150_92929160_-	11	11	5.122	0.465636	0.465636	ENSG00000102189.17	chr12_92891629_92891721_-	94	1	0.127578236130868	0.0591449272342504	-0.127578236130868	-2.71888930392607	2	1
chr12_94459856_94459904_-	49	49	0.208	0.0042449	0.0042449	ENSG00000173588.15	chr12_94411697_94411847_-	9	6	0	0.64763549735657	0.115384615384615	NA	4	1
chr12_94459941_94459962_-	22	22	0.026	0.00118182	0.00118182	ENSG00000173588.15	chr12_94435275_94435327_-	11	20	-0.00222222222222221	0.012595915127422	0.226666666666667	NA	4	1
chr12_95073447_95073457_-	11	11	0.062	0.00563636	0.00563636	ENSG00000120798.17	chr12_95058310_95058489_-	3	13	0.011456176673568	0.749939520210874	-0.0284334023464458	NA	3	1
chr12_95073492_95073574_-	83	83	13.172	0.158699	0.158699	ENSG00000120798.17	chr12_95067331_95067387_-	18	620	-0.0196560196560196	0.999999999999999	0.0196560196560197	-0.199308808223407	2	1
chr12_95474144_95474175_+	32	32	12.835	0.401094	0.401094	ENSG00000111142.14	chr12_95476071_95476178_+	66	36	-0.0101694915254238	0.0761512959853806	0.11402157164869	NA	3	1
chr12_95474109_95474128_+	20	20	1.41	0.0705	0.0705	ENSG00000111142.14	chr12_95476074_95476178_+	2	41	-0.156759906759907	0.388418444874899	0.156759906759907	1.30918898305668	2	1
chr12_96035572_96035603_-	32	32	0.151	0.00471875	0.00471875	ENSG00000111144.10	chr12_96024479_96024547_-	40	21	0.0385487528344671	0.917958744210044	0.0385487528344671	0.344648171387446	2	1
chr12_98894734_98894756_-	23	23	22.505	0.978478	0.978478	ENSG00000185046.18	chr12_98829174_98829353_-	3	5	0.0190058479532164	1	-0.0190058479532165	-0.217230716220669	2	1
