PolyA	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr16_53226370_53226381_+	12	12	11.993	0.999417	0.999417	ENSG00000177200.17	chr16_53223450_53223507_+	95	567	0.0318130630630631	0.219526802668678	-0.0318130630630631	2.06650687316344	2	1
chr16_57426_57480_+	55	55	5.789	0.105255	0.105255	ENSG00000161981.11	chr16_55459_55549_+	61	46	-0.1567242281528	0.0348472035381323	-0.1567242281528	-2.09532495902331	2	1
chr16_57426_57480_+	55	55	5.789	0.105255	0.105255	ENSG00000161981.11	chr16_56539_56613_+	116	24	0.0663861617578307	0.5337417532446	-0.0663861617578308	0.620941797826723	2	1
chr16_57061968_57061969_+	2	2	0.009	0.0045	0.0045	ENSG00000140853.15	chr16_57059467_57059532_+	11	21	-0.0888888888888888	0.751829634045849	0.0888888888888889	-0.570315724756755	2	1
chr16_57061968_57061969_+	2	2	0.009	0.0045	0.0045	ENSG00000140853.15	chr16_57061448_57061531_+	23	10	-0.425	0.0304321150474114	-0.425	-3.88582898008069	2	1
chr16_674104_674157_+	54	54	11.435	0.211759	0.211759	ENSG00000140983.14	chr16_672254_672384_+	133	6	0.227580709445994	0.164655697695712	-0.227580709445994	1.37078426122912	2	1
chr16_674104_674157_+	54	54	11.435	0.211759	0.211759	ENSG00000140983.14	chr16_672489_672566_+	173	22	-0.0138364779874214	0.999999999999997	-0.0138364779874214	-0.0889337284202883	2	1
chr16_674104_674157_+	54	54	11.435	0.211759	0.211759	ENSG00000140983.14	chr16_672703_672825_+	224	22	0.122672672672673	0.170558024082287	-0.122672672672673	0.749663980085693	2	1
chr16_674158_674175_+	18	18	0.01	0.000555556	0.000555556	ENSG00000140983.14	chr16_672928_673130_+	185	19	0.128892427459306	0.0485410793929788	-0.128892427459307	-0.851503064857536	2	1
chr16_674104_674157_+	54	54	11.435	0.211759	0.211759	ENSG00000140983.14	chr16_672928_673141_+	24	315	0.278423772609819	0.00676443413908155	0.278423772609819	2.35184367279165	2	0.416526686026999
chr16_682717_682787_+	71	71	19.643	0.276662	0.276662	ENSG00000103266.11	chr16_681793_681880_+	369	201	0.0109028607029749	0.527336696991561	-0.0109028607029749	0.876425314881467	2	1
chr16_682717_682787_+	71	71	19.643	0.276662	0.276662	ENSG00000103266.11	chr16_681793_682076_+	165	405	-0.0172166427546628	0.271543038318257	0.0172166427546628	-1.29545588352617	2	1
chr16_682788_682836_+	49	49	10.517	0.214633	0.214633	ENSG00000103266.11	chr16_682020_682076_+	5	8	-0.0195930521091811	0.14591528972747	0.0195930521091812	1.39583328838169	2	1
chr16_682717_682787_+	71	71	19.643	0.276662	0.276662	ENSG00000103266.11	chr16_682165_682281_+	504	166	-0.0251450676982592	0.0825019040824821	-0.0251450676982592	-3.0981992259881	2	1
chr16_70572150_70572211_+	62	62	34.917	0.563177	0.563177	ENSG00000189091.13	chr16_70569043_70569141_+	16	1	0.141666666666667	0.663842998885748	0.141666666666667	-1.34792330342031	2	1
chr16_70572150_70572211_+	62	62	34.917	0.563177	0.563177	ENSG00000189091.13	chr16_70570006_70570149_+	18	1	0.123376623376623	0.574708585742761	-0.123376623376623	-1.44745897697122	2	1
chr16_70572150_70572211_+	62	62	34.917	0.563177	0.563177	ENSG00000189091.13	chr16_70571095_70571199_+	28	4	-0.149895905621096	0.442962341847013	-0.149895905621096	1.07179068306801	2	1
chr16_74306262_74306309_+	48	48	47.025	0.979688	0.979688	ENSG00000103035.11	chr16_74304303_74304394_+	18	1	0.0350153108773798	0.0388481675590102	-0.264145919318333	NA	4	1
chr16_88631421_88631432_+	12	12	11.941	0.995083	0.995083	ENSG00000158545.15	chr16_88627622_88627782_+	7	12	0.303571428571429	0.271257370630945	-0.303571428571429	-2.39231742277876	2	1
chr16_89548409_89548424_+	16	16	0.007	0.0004375	0.0004375	ENSG00000197912.16	chr16_89544648_89544772_+	39	21	0.4180225281602	5.44707303684324e-05	0.4180225281602	-2.79997539169201	2	0.00854963812578738
chr16_89563040_89563089_+	50	50	0.721	0.01442	0.01442	ENSG00000167526.13	chr16_89562335_89562391_+	637	69	-0.199748743718593	7.90233168971077e-05	0.199748743718593	-5.10625784980622	2	0.0117142963169782
chr16_89729269_89729269_+	1	1	0.743	0.743	0.743	ENSG00000158805.12	chr16_89727279_89727357_+	2	17	-0.21571906354515	0.256927472816242	-0.21571906354515	1.68891346476006	2	1
chr16_89738532_89738595_+	64	64	23.397	0.365578	0.365578	ENSG00000158805.12	chr16_89733482_89733557_+	86	21	-0.0947368421052631	0.308713693335948	0.0947368421052632	2.13597766951897	2	1
chr16_89738481_89738513_+	33	33	17.236	0.522303	0.522303	ENSG00000158805.12	chr16_89733921_89734038_+	9	2	-0.0064102564102564	0.999999999999999	0.0064102564102565	-0.125530882083859	2	1
chr16_89738481_89738513_+	33	33	17.236	0.522303	0.522303	ENSG00000158805.12	chr16_89737806_89737905_+	13	0	0.0844155844155844	0.368761745783038	-0.0844155844155844	1.88281646062966	2	1
chr17_10711098_10711098_+	1	1	0.999	0.999	0.999	ENSG00000170222.12	chr17_10704910_10705615_+	15	13	-0.138392857142857	0.270057664097959	0.138392857142857	0.903173613707072	2	1
chr17_12107894_12107894_+	1	1	0.997	0.997	0.997	ENSG00000065559.15	chr17_12054889_12054991_+	6	3	0.102564102564103	0.825975053792661	0.102564102564103	-0.736965594166206	2	1
chr17_18107327_18107374_+	48	48	27.103	0.564646	0.564646	ENSG00000108591.10	chr17_18100363_18100435_+	24	75	0.0824372759856631	0.480943333234658	0.0824372759856631	-0.941106310946431	2	1
chr17_18107943_18107987_+	45	45	10.453	0.232289	0.232289	ENSG00000108591.10	chr17_18100569_18100659_+	23	4	-0.258960573476702	0.15106398865167	0.258960573476703	-1.81272143180742	2	1
chr17_18107327_18107374_+	48	48	27.103	0.564646	0.564646	ENSG00000108591.10	chr17_18104623_18104681_+	120	11	-0.207855973813421	0.222325868870113	0.207855973813421	1.64000386427912	2	1
chr17_18107327_18107374_+	48	48	27.103	0.564646	0.564646	ENSG00000108591.10	chr17_18106433_18106486_+	123	8	-0.162694300518135	0.47793925066622	-0.162694300518135	1.18676851160573	2	1
chr17_19675649_19675658_+	10	10	6.466	0.6466	0.6466	ENSG00000072210.19	chr17_19673151_19673275_+	9	95	-0.147186147186147	0.295465816144026	-0.147186147186147	-0.855610090664825	2	1
chr17_20205649_20205689_+	41	41	7.5	0.182927	0.182927	ENSG00000128487.16	chr17_20017987_20018102_+	8	60	-0.0163754124404253	0.773732798733872	0.0501649761701087	NA	3	1
chr17_28675024_28675038_+	15	15	14.916	0.9944	0.9944	ENSG00000109111.15	chr17_28673371_28673618_+	9	53	0.202631578947368	0.333057076055538	-0.202631578947368	1.96556650293613	2	1
chr17_28723912_28723955_+	44	44	16.392	0.372545	0.372545	ENSG00000198242.14	chr17_28723571_28723640_+	19	53	-0.5	3.27939086018561e-08	0.5	-6.7279204545632	2	9.7226382753393e-06
chr17_30484909_30484909_+	1	1	0.032	0.032	0.032	ENSG00000108587.15	chr17_30484214_30484301_+	22	18	-0.333333333333333	0.0159676702494842	-0.333333333333333	-4.16992500144231	2	0.757297861003998
chr17_30770374_30770375_+	2	2	0.002	0.001	0.001	ENSG00000264538.6	chr17_30734897_30734943_+	5	8	-0.00692620014330068	0.426340960157094	-0.069739670408407	NA	4	1
chr17_30770374_30770375_+	2	2	0.002	0.001	0.001	ENSG00000264538.6	chr17_30735033_30735097_+	5	8	-0.00692620014330068	0.426340960157094	-0.069739670408407	NA	4	1
chr17_30769905_30769940_+	36	36	35.334	0.9815	0.9815	ENSG00000264538.6	chr17_30768834_30768867_+	3	33	-0.166388657214345	0.182568374122907	-0.166388657214345	1.4594316186373	2	1
chr17_30770027_30770054_+	28	28	11.487	0.41025	0.41025	ENSG00000264538.6	chr17_30769001_30769064_+	23	86	0.161926308985132	0.138647363918834	-0.161926308985133	1.55672881999221	2	1
chr17_3499059_3499060_+	2	2	0.097	0.0485	0.0485	ENSG00000108381.11	chr17_3494350_3494459_+	13	7	0.378787878787879	0.0100305426958055	0.378787878787879	2.42359951278227	2	0.561791321528586
chr17_36495725_36495781_+	57	57	19.473	0.341632	0.341632	ENSG00000273611.5	chr17_36486935_36486966_+	9	4	0.0351458885941645	0.922379039348044	-0.0351458885941645	-0.387516436514939	2	1
chr17_36495725_36495781_+	57	57	19.473	0.341632	0.341632	ENSG00000273611.5	chr17_36493926_36494006_+	13	7	-0.222353636901242	0.0524134191392212	0.222353636901242	1.76988021663894	2	1
chr17_36581404_36581417_+	14	14	5.158	0.368429	0.368429	ENSG00000278311.5	chr17_36545619_36545817_+	23	21	0.123839009287926	0.404296921537009	-0.123839009287926	-0.759275755891295	2	1
chr17_36581404_36581417_+	14	14	5.158	0.368429	0.368429	ENSG00000278311.5	chr17_36567663_36567776_+	103	13	-0.110732984293194	0.4771929048166	-0.110732984293194	0.666015887537567	2	1
chr17_36581404_36581417_+	14	14	5.158	0.368429	0.368429	ENSG00000278311.5	chr17_36577983_36578186_+	87	63	0.0515576052906369	0.435368577263733	-0.051557605290637	-0.297936126610745	2	1
chr17_36586096_36586136_+	41	41	40.853	0.996415	0.996415	ENSG00000278311.5	chr17_36577983_36578192_+	29	126	-0.0788461538461538	0.323112008086286	0.0788461538461539	-0.456333915649915	2	1
chr17_36581404_36581417_+	14	14	5.158	0.368429	0.368429	ENSG00000278311.5	chr17_36579245_36579419_+	158	66	-0.00221395831531607	1	0.00221395831531612	0.0130727898044132	2	1
chr17_36589427_36589453_+	27	27	26.925	0.997222	0.997222	ENSG00000278311.5	chr17_36586997_36587245_+	26	4	-0.120430107526882	0.667021305148872	-0.120430107526882	0.780686971595524	2	1
chr17_39204696_39204752_+	57	57	0.488	0.0085614	0.0085614	ENSG00000108298.11	chr17_39201213_39201319_+	504	178	0.0202939781887149	0.19543039509138	-0.020293978188715	1.13897641314881	2	1
chr17_39204634_39204679_+	46	46	17.545	0.381413	0.381413	ENSG00000108298.11	chr17_39202989_39203109_+	19	0	0.021689497716895	0.350871014221405	0.021689497716895	-1.86232812394917	2	1
chr17_41690970_41691014_+	45	45	44.872	0.997156	0.997156	ENSG00000173812.11	chr17_41689778_41690189_+	12	926	-0.194927113702624	0.0655376530014554	-0.194927113702624	-1.16944570075987	2	1
chr17_41690970_41691014_+	45	45	44.872	0.997156	0.997156	ENSG00000173812.11	chr17_41690088_41690183_+	8	1061	0.0904179853759686	0.758750618096399	0.0904179853759686	0.604619890526036	2	1
chr17_42569530_42569601_+	72	72	59.978	0.833028	0.833028	ENSG00000108788.11	chr17_42568470_42568559_+	2	25	-0.680250783699059	0.000196506805467832	0.68025078369906	4.81378119121704	2	0.0250317908820064
chr17_42569530_42569601_+	72	72	59.978	0.833028	0.833028	ENSG00000108788.11	chr17_42568470_42568943_+	18	9	0.45	0.0069206554442795	0.45	-3.4594316186373	2	0.418029808199081
chr17_44317838_44317881_+	44	44	42.964	0.976455	0.976455	ENSG00000108309.14	chr17_44315155_44315320_+	19	15	0.111801242236025	0.600419500310874	0.111801242236025	-0.925999418556223	2	1
chr17_44317838_44317881_+	44	44	42.964	0.976455	0.976455	ENSG00000108309.14	chr17_44315452_44315609_+	56	5	0.0338235294117647	0.999999999999999	0.0338235294117647	-0.212408332763826	2	1
chr17_44317838_44317881_+	44	44	42.964	0.976455	0.976455	ENSG00000108309.14	chr17_44316385_44316522_+	68	7	0.0686813186813187	0.857601732751069	-0.0686813186813187	-0.405638801276594	2	1
chr17_44317838_44317881_+	44	44	42.964	0.976455	0.976455	ENSG00000108309.14	chr17_44316619_44316725_+	92	11	-0.139880952380952	0.41593795147034	0.139880952380952	0.861869081136508	2	1
chr17_50555636_50555652_+	17	17	6.572	0.386588	0.386588	ENSG00000006282.21	chr17_50551969_50552180_+	3	9	-0.0104037267080745	0.773660868965946	0.0104037267080745	0.579629056418115	2	1
chr17_50555636_50555652_+	17	17	6.572	0.386588	0.386588	ENSG00000006282.21	chr17_50554251_50554450_+	16	0	0.0299625468164794	0.289451504928237	0.0299625468164794	-2.09171616909162	2	1
chr17_50740323_50740344_+	22	22	21.903	0.995591	0.995591	ENSG00000108848.16	chr17_50737287_50737479_+	6	13	0.00571957129627132	3.46618233789862e-47	0.172426698675586	NA	11	1.3873183155392e-43
chr17_50744771_50744774_+	4	4	4	1	1	ENSG00000108848.16	chr17_50738109_50738199_+	2	367	-0.0020331457710568	3.03832286324335e-06	0.348200940742043	NA	5	0.000675594540780121
chr17_50745799_50745808_+	10	10	9.677	0.9677	0.9677	ENSG00000108848.16	chr17_50738137_50738199_+	45	808	-0.0013235090969666	3.20302568345109e-15	0.136061407571732	NA	11	1.60248933935488e-12
chr17_50744771_50744774_+	4	4	4	1	1	ENSG00000108848.16	chr17_50741102_50741250_+	7	382	0.000207907442818761	0.961006595149845	0.0429279792556557	NA	9	1
chr17_50744771_50744774_+	4	4	4	1	1	ENSG00000108848.16	chr17_50741657_50741742_+	1	411	-0.0146131854505373	0.893995477864308	0.0533463075227335	NA	4	1
chr17_50744771_50744774_+	4	4	4	1	1	ENSG00000108848.16	chr17_50743719_50743810_+	1	415	-0.0248717332050665	0.256000096613642	-0.170675004008337	NA	4	1
chr17_50750860_50750860_+	1	1	0.999	0.999	0.999	ENSG00000108848.16	chr17_50749219_50749344_+	1	6	-0.00733568075117371	0.297595818840755	0.132335680751174	NA	4	1
chr17_5432673_5432737_+	65	65	6.169	0.0949077	0.0949077	ENSG00000129197.14	chr17_5425971_5426082_+	13	50	0.0365079365079365	0.873478712483966	0.0365079365079365	-0.217048200559614	2	1
chr17_5432673_5432737_+	65	65	6.169	0.0949077	0.0949077	ENSG00000129197.14	chr17_5425971_5426299_+	32	31	0.261428571428571	0.00250964500986723	-0.261428571428571	-1.56936564567014	2	0.197398810299312
chr17_5432673_5432737_+	65	65	6.169	0.0949077	0.0949077	ENSG00000129197.14	chr17_5426236_5426299_+	15	49	0.208502024291498	0.0777098530751427	-0.208502024291498	-1.22506655563477	2	1
chr17_5432673_5432737_+	65	65	6.169	0.0949077	0.0949077	ENSG00000129197.14	chr17_5428071_5428211_+	45	22	0.321513002364066	2.58840787826406e-05	0.321513002364066	-2.03242147769238	2	0.00440848701249963
chr17_63831987_63832043_+	57	57	22.598	0.396456	0.396456	ENSG00000087191.13	chr17_63828138_63828209_+	84	37	-0.0149729995090819	0.999999999999999	0.014972999509082	-0.195647566103919	2	1
chr17_63831987_63832043_+	57	57	22.598	0.396456	0.396456	ENSG00000087191.13	chr17_63829494_63829563_+	133	9	0.0626128838049367	0.892781916406247	-0.0626128838049368	0.715432432616565	2	1
chr17_63831385_63831416_+	32	32	30.937	0.966781	0.966781	ENSG00000087191.13	chr17_63829852_63829949_+	17	8	-0.23030303030303	0.00528389630112743	0.23030303030303	2.12199052437861	2	0.343877598373238
chr17_63831385_63831416_+	32	32	30.937	0.966781	0.966781	ENSG00000087191.13	chr17_63830133_63830189_+	18	8	-0.231330049261084	0.00193375119316286	-0.231330049261084	2.27399361782366	2	0.161682897236951
chr17_63831385_63831416_+	32	32	30.937	0.966781	0.966781	ENSG00000087191.13	chr17_63830271_63830501_+	19	8	-0.251788268955651	0.000499942561246598	-0.251788268955651	2.49353947295756	2	0.054627108189013
chr17_63831385_63831416_+	32	32	30.937	0.966781	0.966781	ENSG00000087191.13	chr17_63831020_63831226_+	2	34	0.0460681114551084	0.808203868897979	0.0460681114551084	-0.790281408698663	2	1
chr17_64534624_64534624_+	1	1	0.403	0.403	0.403	ENSG00000258890.7	chr17_64532839_64533008_+	30	35	-0.0144009216589862	0.132504411004167	0.0990783410138248	NA	4	1
chr17_64536644_64536654_+	11	11	10.829	0.984455	0.984455	ENSG00000258890.7	chr17_64534585_64534737_+	43	0	0.129518072289157	0.188541411059098	0.129518072289157	-2.499266585645	2	1
chr17_67692762_67692777_+	16	16	15.93	0.995625	0.995625	ENSG00000154217.15	chr17_67687066_67687184_+	2	6	0.00541871921182266	0.999999999999997	-0.00541871921182269	-0.15200309344505	2	1
chr17_67909589_67909607_+	19	19	18.913	0.995421	0.995421	ENSG00000171634.18	chr17_67891844_67892034_+	17	8	0.0063860551048277	0.036835028852031	-0.0310265884810025	NA	4	1
chr17_67947751_67947804_+	54	54	50.766	0.940111	0.940111	ENSG00000171634.18	chr17_67945409_67945896_+	7	21	-0.0217054263565891	1	0.0217054263565891	0.125530882083859	2	1
chr17_67976087_67976133_+	47	47	1.586	0.0337447	0.0337447	ENSG00000171634.18	chr17_67963333_67963506_+	7	3	0.0367183017785427	0.589753374007457	0.0367183017785427	-0.881355503501381	2	1
chr17_67976087_67976133_+	47	47	1.586	0.0337447	0.0337447	ENSG00000171634.18	chr17_67964315_67964404_+	1	31	-0.0560506566604128	0.545746855070423	0.0560506566604128	1.38373337936083	2	1
chr17_68125800_68125869_+	70	70	5.335	0.0762143	0.0762143	ENSG00000237854.3	chr17_68102943_68103058_+	8	4	0.0116103564379426	0.515102328275169	0.0116103564379426	-0.830698866693199	2	1
chr17_68257038_68257099_+	62	62	30.491	0.49179	0.49179	ENSG00000196704.12	chr17_68250188_68250470_+	1	10	-0.273809523809524	0.164254194121209	-0.273809523809524	-2.61143471208235	2	1
chr17_68257038_68257099_+	62	62	30.491	0.49179	0.49179	ENSG00000196704.12	chr17_68250794_68250967_+	14	7	0.00191518467852256	1	-0.00191518467852259	0.0201778819376303	2	1
chr17_78424544_78424599_+	56	56	0.166	0.00296429	0.00296429	ENSG00000087157.19	chr17_78414879_78415027_+	14	11	-0.0106951871657754	1	-0.0106951871657754	0.067114195858537	2	1
chr17_78424544_78424599_+	56	56	0.166	0.00296429	0.00296429	ENSG00000087157.19	chr17_78414952_78415027_+	11	14	0.267195767195767	0.184972815234412	-0.267195767195767	-1.76755391399963	2	1
chr17_80289809_80289809_+	1	1	0.002	0.002	0.002	ENSG00000173821.19	chr17_80263574_80263778_+	8	3	-0.0257142857142857	7.17567015345686e-05	0.273333333333333	NA	3	0.0109917301045677
chr17_82751182_82751218_+	37	37	0.092	0.00248649	0.00248649	ENSG00000167363.14	chr17_82738489_82738640_+	53	5	0.0920096852300242	0.237354511025052	-0.187651331719128	NA	3	1
chr17_82749708_82749708_+	1	1	0.206	0.206	0.206	ENSG00000167363.14	chr17_82741311_82741393_+	54	6	-0.0939849624060151	0.743590185174051	0.0939849624060151	-0.548893246013634	2	1
chr17_82932809_82932815_+	7	7	0.022	0.00314286	0.00314286	ENSG00000141556.21	chr17_82930522_82930643_+	3	6	0.00590909090909091	0.744407682382218	-0.036969696969697	NA	3	1
chr17_82942675_82942726_+	52	52	25.755	0.495288	0.495288	ENSG00000141556.21	chr17_82932658_82932855_+	19	273	0.0399999999999999	0.838100489986394	-0.04	0.910057874687202	2	1
chr17_82942675_82942726_+	52	52	25.755	0.495288	0.495288	ENSG00000141556.21	chr17_82937271_82937360_+	312	134	0.0301989150090416	0.0921029223256966	-0.0301989150090416	1.80427552912563	2	1
chr18_12725660_12725705_+	46	46	18.249	0.396717	0.396717	ENSG00000128789.21	chr18_12718484_12718635_+	2	10	0.00740740740740742	1	0.00740740740740742	-0.122856747785533	2	1
chr18_13731790_13731791_+	2	2	0.412	0.206	0.206	ENSG00000101654.17	chr18_13730627_13730755_+	5	7	-0.00905607802159526	1.75360571231971e-06	0.16969696969697	NA	4	0.000401068559135821
chr18_211813_211844_+	32	32	27.921	0.872531	0.872531	ENSG00000101557.15	chr18_210386_210493_+	1	3	-0.0106907894736842	0.153573727577334	0.174890350877193	NA	4	1
chr18_2729393_2729393_+	1	1	0.999	0.999	0.999	ENSG00000101596.16	chr18_2726452_2726524_+	8	2	0.334096109839817	0.0302881360824795	-0.334096109839817	-2.93288580414146	2	1
chr18_2729393_2729393_+	1	1	0.999	0.999	0.999	ENSG00000101596.16	chr18_2728457_2728596_+	10	26	-0.250505050505051	0.0169881172278141	-0.250505050505051	1.64981364507112	2	0.78605666908448
chr18_2796035_2796085_+	51	51	50.255	0.985392	0.985392	ENSG00000101596.16	chr18_2760652_2760739_+	7	1	0.0671296296296296	0.768793171649757	-0.0671296296296297	1.15965666598849	2	1
chr18_34882337_34882337_+	1	1	0.046	0.046	0.046	ENSG00000134769.21	chr18_34875239_34875398_+	3	5	-0.418918918918919	0.00796943251664069	0.418918918918919	3.50250034052918	2	0.469075985563487
chr18_35709802_35709840_+	39	39	38.577	0.989154	0.989154	ENSG00000141429.13	chr18_35702897_35702995_+	65	16	0.287393162393162	0.00256892871565128	-0.287393162393162	2.53694098585821	2	0.197398810299312
chr18_42081385_42081421_+	37	37	0.914	0.0247027	0.0247027	ENSG00000078142.13	chr18_42057883_42058051_+	36	22	-0.119312436804853	0.308025216312934	0.119312436804853	-2.09686153925259	2	1
chr18_42081385_42081421_+	37	37	0.914	0.0247027	0.0247027	ENSG00000078142.13	chr18_42064740_42064830_+	73	13	0.146825396825397	0.231180942383926	0.146825396825397	1.35188131698899	2	1
chr18_47101079_47101126_+	48	48	4.855	0.101146	0.101146	ENSG00000167216.17	chr18_47099243_47099405_+	6	2	0.0683760683760684	0.93274242446075	-0.0683760683760684	-0.652076696579693	2	1
chr18_9517020_9517020_+	1	1	1	1	1	ENSG00000017797.13	chr18_9512991_9513289_+	45	5	0.0313479623824452	0.392631688027888	-0.123824451410658	NA	3	1
chr19_10258958_10258987_+	30	30	0.275	0.00916667	0.00916667	ENSG00000105364.14	chr19_10258222_10258328_+	20	1	0.0873246250604741	0.333113397330517	-0.0873246250604741	-1.84684321193858	2	1
